tpsf_id,text_units_list,no_text_units
203,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
204,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
205,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
206,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
207,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
208,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
209,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
210,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
211,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
212,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
213,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
214,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
215,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
216,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
217,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
218,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
219,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
220,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
221,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
222,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
223,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
224,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
225,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN-SEC-PIN,33
226,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
227,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
228,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
229,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
230,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
231,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
232,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
233,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
234,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
235,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN,32
236,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,31
237,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
238,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN,32
239,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
240,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
241,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
242,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
243,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
244,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
245,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
246,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
247,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
248,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
249,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
250,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
251,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
252,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEC-PIN,33
253,PIN-SEN-SIN-SEC-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-PIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-SIN-SEN-PIN,33
